Type,Name,Count
משפחה ערבי,אבו עטיה,49
משפחה ערבי,אבו סמחה,49
משפחה ערבי,רמאק,49
משפחה ערבי,שוואמרה,49
משפחה ערבי,טואלחה,49
משפחה ערבי,גראבעה,49
משפחה ערבי,מגירבה,49
משפחה ערבי,נוסראללה,49
משפחה ערבי,יזאבכי,49
משפחה ערבי,אל פראונה,49
משפחה ערבי,תוריאקי,49
משפחה ערבי,אבו אל סבלאן,49
משפחה ערבי,אבו אל אעמל,49
משפחה ערבי,חויטאת,49
משפחה ערבי,אלגרבאוי,49
משפחה ערבי,חן,48
משפחה ערבי,יעיש,48
משפחה ערבי,מני,48
משפחה ערבי,דאודי,48
משפחה ערבי,שריפי,48
משפחה ערבי,בובו,48
משפחה ערבי,גדע,48
משפחה ערבי,סראג,48
משפחה ערבי,קטאן,48
משפחה ערבי,הזו,48
משפחה ערבי,עדווי,48
משפחה ערבי,אלעטאר,48
משפחה ערבי,קליב,48
משפחה ערבי,אלמשני,48
משפחה ערבי,הדבאוי,48
משפחה ערבי,דראוי,48
משפחה ערבי,קראג'ה,48
משפחה ערבי,חגאוי,48
משפחה ערבי,ג'ול,48
משפחה ערבי,פרג'אללה,48
משפחה ערבי,תלי,48
משפחה ערבי,דאבאש,48
משפחה ערבי,מבארק,48
משפחה ערבי,סקחפי,48
משפחה ערבי,אבו צאפי,48
משפחה ערבי,ענאבי,48
משפחה ערבי,זואהרי,48
משפחה ערבי,צלאחאת,48
משפחה ערבי,מחטוב,48
משפחה ערבי,עקול,48
משפחה ערבי,עבדאל רחמאן,48
משפחה ערבי,שחאדאת,48
משפחה ערבי,עקאווי,48
משפחה ערבי,אבו זערור,48
משפחה ערבי,מגנון,48
משפחה ערבי,אלעלימי,48
משפחה ערבי,מסוואדי,48
משפחה ערבי,אבו צעיליק,48
משפחה ערבי,סלמיה,48
משפחה ערבי,אל זיאדאת,48
משפחה ערבי,הלאסי,48
משפחה ערבי,אלחדור,48
משפחה ערבי,סנוקרט,48
משפחה ערבי,קרטאוי,48
משפחה ערבי,אבו אל עמל,48
משפחה ערבי,אבו אלהיג'ה,48
משפחה ערבי,חאג' אחמד,48
משפחה ערבי,אבן מדעיין,48
משפחה ערבי,אבו אל טייף,48
משפחה ערבי,שיח' חסן,48
משפחה ערבי,זורייק,48
משפחה ערבי,אל עסייוי,48
משפחה ערבי,עגאלין,48
משפחה ערבי,חרבתאווי,48
משפחה ערבי,רוידי,48
משפחה ערבי,אבו גרפה,48
משפחה ערבי,עבדאת,48
משפחה ערבי,אלגעברי,48
משפחה ערבי,גרגאווי,48
משפחה ערבי,סורכי,48
משפחה ערבי,סובלבן,48
משפחה ערבי,ערורי,48
משפחה ערבי,אזעיר,48
משפחה ערבי,עלי עיסא,48
משפחה ערבי,אסיהב,48
משפחה ערבי,אבוהאני,48
משפחה ערבי,מצלחה,48
משפחה ערבי,אבו דעבס,48
משפחה ערבי,תמים,47
משפחה ערבי,עזיזה,47
משפחה ערבי,עטאר,47
משפחה ערבי,אבו יוסף,47
משפחה ערבי,גרא,47
משפחה ערבי,קייסר,47
משפחה ערבי,אבו ראפע,47
משפחה ערבי,דדה,47
משפחה ערבי,עבדללה,47
משפחה ערבי,נעסה,47
משפחה ערבי,בדויה,47
משפחה ערבי,קטנאשו,47
משפחה ערבי,קונדוס,47
משפחה ערבי,כסאב,47
משפחה ערבי,עאסלי,47
משפחה ערבי,דעדס,47
משפחה ערבי,אימאם,47
משפחה ערבי,בוקאעיה,47
משפחה ערבי,אבו עגאג',47
משפחה ערבי,כואזבה,47
משפחה ערבי,אבו עאיד,47
משפחה ערבי,אל אערג,47
משפחה ערבי,אבו הווה,47
משפחה ערבי,אבו אמדע'ם,47
משפחה ערבי,געאפרי,47
משפחה ערבי,אלעסוי,47
משפחה ערבי,מוחמד קויידר,47
משפחה ערבי,חמדוה,47
משפחה ערבי,נמלה,47
משפחה ערבי,ראבוץ,47
משפחה ערבי,אבו דאהוק,47
משפחה ערבי,דופש,47
משפחה ערבי,מיתואלי,47
משפחה ערבי,חווארי,47
משפחה ערבי,מוסתריחיה,47
משפחה ערבי,אדריעי,47
משפחה ערבי,אלמטלקי,47
משפחה ערבי,אבו סייאח,47
משפחה ערבי,אלטלאקה,47
משפחה ערבי,אהדיב,47
משפחה ערבי,גנימאת,47
משפחה ערבי,עסירי,47
משפחה ערבי,אלסואלמה,47
משפחה ערבי,אבו דהאב,47
משפחה ערבי,זבדאד,47
משפחה ערבי,דעדוש מחאג'נה,47
משפחה ערבי,דבאג',47
משפחה ערבי,אבו שקיר,47
משפחה ערבי,מכימר,47
משפחה ערבי,חמור,47
משפחה ערבי,עומריה,47
משפחה ערבי,אלניץ,47
משפחה ערבי,זייאדנה,47
משפחה ערבי,באכיר,47
משפחה ערבי,אעלמי,47
משפחה ערבי,גלב,46
משפחה ערבי,פאדל,46
משפחה ערבי,סמוני,46
משפחה ערבי,בירותי,46
משפחה ערבי,תלה,46
משפחה ערבי,אל חורי,46
משפחה ערבי,ג'ראדה,46
משפחה ערבי,זקנון,46
משפחה ערבי,קדרה,46
משפחה ערבי,ג'ריס,46
משפחה ערבי,בראק,46
משפחה ערבי,טבאג'א,46
משפחה ערבי,סולח,46
משפחה ערבי,וטפה,46
משפחה ערבי,אבו מורה,46
משפחה ערבי,אסמיר,46
משפחה ערבי,מינאוי,46
משפחה ערבי,קארמי,46
משפחה ערבי,ואוי,46
משפחה ערבי,אבו סיר,46
משפחה ערבי,איוב בולוס,46
משפחה ערבי,חואשי,46
משפחה ערבי,מחאמיד זטאם,46
משפחה ערבי,גרג'אוי,46
משפחה ערבי,אלעסיוי,46
משפחה ערבי,אבו רסתם,46
משפחה ערבי,קפיני,46
משפחה ערבי,בן דאהוד,46
משפחה ערבי,דביאת,46
משפחה ערבי,מראג'ה,46
משפחה ערבי,אל פראחין,46
משפחה ערבי,אלרבאטי,46
משפחה ערבי,אלבוויראת,46
משפחה ערבי,אלסח,46
משפחה ערבי,זלאטימו,46
משפחה ערבי,שיך עיסה,46
משפחה ערבי,אל-עג'ו,46
משפחה ערבי,אלעבאסי,46
משפחה ערבי,באשיה,46
משפחה ערבי,אבו שיכה,46
משפחה ערבי,אבו סלאמה,46
משפחה ערבי,אכבריה,46
משפחה ערבי,בראגיתי,46
משפחה ערבי,אבו אלדולה,46
משפחה ערבי,אבו ג'מעה,46
משפחה ערבי,אבו לסאן,46
משפחה ערבי,אבו נבות,46
משפחה ערבי,אבו גזר,46
משפחה ערבי,אבוחוטי,46
משפחה ערבי,ח'רוף,46
משפחה ערבי,ח'יר,45
משפחה ערבי,ברו,45
משפחה ערבי,שבילי,45
משפחה ערבי,בן סעיד,45
משפחה ערבי,ג'דבאן,45
משפחה ערבי,עייאש,45
משפחה ערבי,באסל,45
משפחה ערבי,יסין,45
משפחה ערבי,מגדלי,45
משפחה ערבי,רופה,45
משפחה ערבי,יונאן,45
משפחה ערבי,קוברסי,45
משפחה ערבי,סופאן,45
משפחה ערבי,חמדן,45
משפחה ערבי,חיפאוי,45
משפחה ערבי,ענוז,45
משפחה ערבי,ח'ריש,45
משפחה ערבי,נסיפי,45
משפחה ערבי,דואהרי,45
משפחה ערבי,טראד,45
משפחה ערבי,זבאנה,45
משפחה ערבי,עטא אללה,45
משפחה ערבי,עבסי,45
משפחה ערבי,עבאיא,45
משפחה ערבי,חסיני,45
משפחה ערבי,אבו אל פול,45
משפחה ערבי,דיבסי,45
משפחה ערבי,חנדל,45
משפחה ערבי,אבו סנד,45
משפחה ערבי,עבד אל גואד,45
משפחה ערבי,גלדה,45
משפחה ערבי,שעור,45
משפחה ערבי,עבדייה,45
משפחה ערבי,עבד אלבארי,45
משפחה ערבי,כורדייה,45
משפחה ערבי,חלאיפה,45
משפחה ערבי,מסאמרה,45
משפחה ערבי,חמאיל,45
משפחה ערבי,פדילי,45
משפחה ערבי,אפג'אני,45
משפחה ערבי,אבו-מוך,45
משפחה ערבי,אבו זיינה,45
משפחה ערבי,אל חואגה,45
משפחה ערבי,אל קדאים,45
משפחה ערבי,אעבד,45
משפחה ערבי,כסואני,45
משפחה ערבי,אבו ריאל,45
משפחה ערבי,אבו עטה,45
משפחה ערבי,חמארשי,45
משפחה ערבי,בחית,45
משפחה ערבי,מדד,45
משפחה ערבי,זגארנה,45
משפחה ערבי,אבו אלנסר,45
משפחה ערבי,מברוקה,45
משפחה ערבי,אלסקא,45
משפחה ערבי,צובוח,45
משפחה ערבי,קטעלו,45
משפחה ערבי,חנפה,45
משפחה ערבי,אזגייר,45
משפחה ערבי,אל עג'ו,45
משפחה ערבי,אבו דיא,45
משפחה ערבי,טואלגה,45
משפחה ערבי,פתייאני,45
משפחה ערבי,אלפיונה,45
משפחה ערבי,זנדיק,45
משפחה ערבי,חייט,44
משפחה ערבי,דר,44
משפחה ערבי,חנניה,44
משפחה ערבי,זאהר,44
משפחה ערבי,דעדוש,44
משפחה ערבי,בלה,44
משפחה ערבי,אשרם,44
משפחה ערבי,שושה,44
משפחה ערבי,וחש,44
משפחה ערבי,שקרה,44
משפחה ערבי,רמוני,44
משפחה ערבי,סברא,44
משפחה ערבי,קשיר,44
משפחה ערבי,חזינה,44
משפחה ערבי,טיטי,44
משפחה ערבי,ימן,44
משפחה ערבי,יאגי,44
משפחה ערבי,אבו סיביה,44
משפחה ערבי,עג'ינה,44
משפחה ערבי,כולאב,44
משפחה ערבי,חברמאן,44
משפחה ערבי,ג'אבר ביאטרה,44
משפחה ערבי,נאציף,44
משפחה ערבי,אקניבי,44
משפחה ערבי,מתרי,44
משפחה ערבי,אבו מגירח,44
משפחה ערבי,שיך זיד,44
משפחה ערבי,אבו ג'מל,44
משפחה ערבי,בלאונה,44
משפחה ערבי,אלג'עאר,44
משפחה ערבי,סמאדה,44
משפחה ערבי,אלזעאתרה,44
משפחה ערבי,חארוף,44
משפחה ערבי,שייח' יוסף,44
משפחה ערבי,עוכה,44
משפחה ערבי,חריסאת,44
משפחה ערבי,כסוואני,44
משפחה ערבי,מעאיטה,44
משפחה ערבי,מוסטפא טאהא,44
משפחה ערבי,ח'רטביל,44
משפחה ערבי,אל נתשה,44
משפחה ערבי,אלהתרסה,44
משפחה ערבי,אבו דבור,44
משפחה ערבי,אבו מחימיד,44
משפחה ערבי,אל סוח,44
משפחה ערבי,חוסיין עלי,44
משפחה ערבי,אבו אמטיר,44
משפחה ערבי,אדגים,44
משפחה ערבי,אזריק,44
משפחה ערבי,שיח' סלימאן,44
משפחה ערבי,עליוי,44
משפחה ערבי,ברהמייה,44
משפחה ערבי,אבו גדירי,44
משפחה ערבי,אבו שחדם,44
משפחה ערבי,וושאחי,44
משפחה ערבי,סיידי,44
משפחה ערבי,אל קואעין,44
משפחה ערבי,אלפזראת,44
משפחה ערבי,רגאבי,44
משפחה ערבי,טחל,44
משפחה ערבי,מהאוש,44
משפחה ערבי,עטולה,44
משפחה ערבי,אלנעמי,44
משפחה ערבי,סעידי,43
משפחה ערבי,שאמה,43
משפחה ערבי,עזאר,43
משפחה ערבי,שלון,43
משפחה ערבי,פיאלה,43
משפחה ערבי,גבריל,43
משפחה ערבי,חלול,43
משפחה ערבי,בדרן,43
משפחה ערבי,עקוב,43
משפחה ערבי,אלדנף,43
משפחה ערבי,שאמיה,43
משפחה ערבי,קטנשו,43
משפחה ערבי,קומציה,43
משפחה ערבי,ברשה,43
משפחה ערבי,חלומי,43
משפחה ערבי,אדון,43
משפחה ערבי,מציעי,43
משפחה ערבי,אלסעד,43
משפחה ערבי,מבאריקי,43
משפחה ערבי,סואף,43
משפחה ערבי,בזבזת,43
משפחה ערבי,שמורדוק,43
משפחה ערבי,עטאאללה,43
משפחה ערבי,אבו זרד,43
משפחה ערבי,אחמרו,43
משפחה ערבי,חאג'ב,43
משפחה ערבי,סמנודי,43
משפחה ערבי,יעקוב חנא,43
משפחה ערבי,אבו מוסטפה,43
משפחה ערבי,זחאיכה,43
משפחה ערבי,אבו אמחארב,43
משפחה ערבי,צראיעה,43
משפחה ערבי,סווידאן,43
משפחה ערבי,אל קשחר,43
משפחה ערבי,תואבתה,43
משפחה ערבי,קבאגה,43
משפחה ערבי,מסלוחי,43
משפחה ערבי,אבו מטשה,43
משפחה ערבי,עבד אלטיף,43
משפחה ערבי,עבאבסי,43
משפחה ערבי,נגיידאת,43
משפחה ערבי,גנאדי,43
משפחה ערבי,קלוטי,43
משפחה ערבי,צוואלחי,43
משפחה ערבי,חמיידי,43
משפחה ערבי,נור אלדין,43
משפחה ערבי,אל צבאירה,43
משפחה ערבי,אל רביעה,43
משפחה ערבי,אלע'ול,43
משפחה ערבי,אשווי,43
משפחה ערבי,מלכה,42
משפחה ערבי,רופא,42
משפחה ערבי,צעידי,42
משפחה ערבי,בסה,42
משפחה ערבי,טבעוני,42
משפחה ערבי,בארוד,42
משפחה ערבי,יאור,42
משפחה ערבי,קרקר,42
משפחה ערבי,זגול,42
משפחה ערבי,תים,42
משפחה ערבי,שאהין קובטי,42
משפחה ערבי,עליאת,42
משפחה ערבי,זנביל,42
משפחה ערבי,דביני,42
משפחה ערבי,חואס,42
משפחה ערבי,אסכנדראני,42
משפחה ערבי,עשמאוי,42
משפחה ערבי,אגברייה,42
משפחה ערבי,ח'מיסה,42
משפחה ערבי,עטארייה,42
משפחה ערבי,סמאחה,42
משפחה ערבי,סיפי,42
משפחה ערבי,אבוענאם,42
משפחה ערבי,מסלמי,42
משפחה ערבי,זידאנה,42
משפחה ערבי,טמיש,42
משפחה ערבי,מואסה,42
משפחה ערבי,ג'ואלנה,42
משפחה ערבי,עופי,42
משפחה ערבי,אלזרו,42
משפחה ערבי,שתיי,42
משפחה ערבי,אנסטאס,42
משפחה ערבי,אבו רקושה,42
משפחה ערבי,ואערי,42
משפחה ערבי,שייך זייד,42
משפחה ערבי,זרייקאת,42
משפחה ערבי,קראקי,42
משפחה ערבי,קרנאוי,42
משפחה ערבי,הזאילה,42
משפחה ערבי,אבן גאד,42
משפחה ערבי,אבו ניקולא,42
משפחה ערבי,כטאב,42
משפחה ערבי,אלולאידה,42
משפחה ערבי,אבן מרעי,42
משפחה ערבי,אל פראוונה,42
משפחה ערבי,אעקילאן,42
משפחה ערבי,אבו גאליה,42
